,Categoria,Fecha,Toneladas
4269,05 Pañales Bebe,2021-06-11,1509013.8944
4270,05 Pañales Bebe,2020-04-22,1943133.9526
4271,02 Rollos de Cocina,2021-03-12,40.3531
4272,03 Servilletas Masivos,2021-05-19,7.220754
4273,01 Mascotas,2020-12-01,17640.0
4274,01 Higiénicos Masivos,2020-04-15,224.368317
4275,38 Pañales Adultos,2020-02-29,236866.3424
4276,11 Toallas Húmedas,2019-12-15,167243.232
4277,01 Higiénicos Masivos,2020-10-18,1.844864
4278,10 Toallas Femeninas,2020-12-20,373579.9936
4279,01 Mascarilla ,2021-04-08,232800.0
4280,03 Servilletas Masivos,2020-11-14,5.901641
4281,01 Mascotas,2020-05-29,4800.96
4282,11 Toallas Húmedas,2021-02-08,3921028.368
4283,04 Pañuelos Masivos,2019-11-12,0.333032
4284,11 Toallas Húmedas,2020-06-18,3170840.48
4285,05 Pañales Bebe,2020-04-16,2438415.7612
4286,10 Toallas Femeninas,2020-12-26,4823138.2592
4287,38 Pañales Adultos,2020-02-23,2688.192
4288,38 Pañales Adultos,2021-04-16,116383.4944
4289,01 Mascotas,2020-12-04,75780.036
4290,02 Rollos de Cocina,2020-09-10,50.280478
4291,03 Servilletas Masivos,2019-09-23,24.088763
4292,11 Toallas Húmedas,2019-12-18,2476283.296
4293,05 Pañales Bebe,2019-10-16,1965592.9716
4294,01 Higiénicos Masivos,2020-04-12,0.13219
4295,02 Rollos de Cocina,2021-03-15,35.606725
4296,04 Pañuelos Masivos,2019-11-15,0.19104
4297,03 Servilletas Masivos,2020-11-17,7.989149
4298,01 Mascotas,2020-06-01,1290.978
4299,01 Higiénicos Masivos,2020-10-15,142.9273
4300,10 Toallas Femeninas,2020-12-23,5249068.0432
4301,05 Pañales Bebe,2020-04-19,19824.0
4302,04 Pañuelos Masivos,2019-11-09,0.267541
4303,05 Pañales Bebe,2019-10-25,2182153.5056
4304,01 Mascotas,2020-06-04,7470.0
4305,38 Pañales Adultos,2020-02-20,118231.3792
4306,02 Rollos de Cocina,2020-03-11,45.597951
4307,04 Pañuelos Masivos,2021-01-09,0.114721
4308,11 Toallas Húmedas,2020-12-18,2842743.5584
4309,03 Servilletas Masivos,2020-05-21,7.461147
4310,05 Pañales Bebe,2021-06-17,2136469.2518
4311,01 Higiénicos Masivos,2019-10-18,140.167891
4312,10 Toallas Femeninas,2020-06-26,6160554.7152
4313,01 Higiénicos Masivos,2020-04-21,142.801248
4314,01 Mascarilla ,2020-10-13,112800.0
4315,01 Mascarilla ,2021-04-14,98000.0
4316,10 Toallas Femeninas,2019-12-23,3623581.2176
4317,05 Pañales Bebe,2020-12-13,42953.913
4318,38 Pañales Adultos,2020-08-21,147314.4384
4319,03 Servilletas Masivos,2019-11-17,1.269686
4320,04 Pañuelos Masivos,2019-11-18,0.177429
4321,01 Higiénicos Masivos,2021-06-10,123.331788
4322,11 Toallas Húmedas,2020-06-12,2136084.928
4323,38 Pañales Adultos,2020-08-27,196645.2096
4324,04 Pañuelos Masivos,2020-07-10,0.71506
4325,03 Servilletas Masivos,2021-03-31,10.683637
4326,04 Pañuelos Masivos,2019-12-13,0.188014
4327,10 Toallas Femeninas,2020-07-24,4905362.184
4328,10 Toallas Femeninas,2020-01-20,6051840.048
4329,38 Pañales Adultos,2020-11-23,301442.032
4330,01 Higiénicos Masivos,2020-07-18,108.483256
4331,02 Rollos de Cocina,2020-04-11,28.674961
4332,01 Mascotas,2020-08-31,23192.676
4333,02 Rollos de Cocina,2020-10-14,27.617473
4334,05 Pañales Bebe,2019-10-07,1709557.2069
4335,38 Pañales Adultos,2020-04-02,146606.9984
4336,11 Toallas Húmedas,2019-09-02,1449249.792
4337,03 Servilletas Masivos,2020-09-26,6.175141
4338,01 Higiénicos Masivos,2021-01-20,165.620301
4339,38 Pañales Adultos,2019-10-02,124235.8528
4340,05 Pañales Bebe,2020-04-10,61384.0
4341,03 Servilletas Masivos,2020-03-27,5.224832
4342,01 Mascarilla ,2020-10-22,228000.0
4343,01 Mascotas,2020-09-03,100182.978
4344,04 Pañuelos Masivos,2021-02-06,0.076471
4345,05 Pañales Bebe,2021-06-02,1784219.8992
4346,11 Toallas Húmedas,2020-10-24,3111168.6464
4347,11 Toallas Húmedas,2021-04-28,3411068.7936
4348,38 Pañales Adultos,2021-05-25,104101.632
4349,01 Mascotas,2021-03-08,10409.04
4350,02 Rollos de Cocina,2019-10-08,14.717637
4351,04 Pañuelos Masivos,2020-08-04,0.308999
4352,38 Pañales Adultos,2020-11-20,169050.6208
4353,11 Toallas Húmedas,2021-04-25,48576.6912
4354,04 Pañuelos Masivos,2019-12-16,0.228844
4355,01 Mascarilla ,2020-10-28,232000.0
4356,02 Rollos de Cocina,2020-04-08,31.096492
4357,05 Pañales Bebe,2021-05-30,14375.9556
4358,01 Higiénicos Masivos,2020-07-15,144.168448
4359,11 Toallas Húmedas,2019-09-05,1747166.592
4360,10 Toallas Femeninas,2020-07-21,6755811.4832
4361,03 Servilletas Masivos,2020-09-29,6.866052
4362,05 Pañales Bebe,2019-10-10,1903861.8895
4363,01 Higiénicos Masivos,2021-01-17,1.592557
4364,03 Servilletas Masivos,2020-09-23,7.150212
4365,05 Pañales Bebe,2019-10-04,1963882.0304
4366,02 Rollos de Cocina,2020-10-11,0.276654
4367,03 Servilletas Masivos,2020-03-30,8.384103
4368,05 Pañales Bebe,2020-12-01,923047.0676
4369,10 Toallas Femeninas,2020-01-26,433392.3856
4370,03 Servilletas Masivos,2020-10-02,6.488381
4371,05 Pañales Bebe,2020-12-07,1814257.9846
4372,02 Rollos de Cocina,2019-10-11,26.79819
4373,01 Higiénicos Masivos,2020-01-20,156.602534
4374,03 Servilletas Masivos,2019-09-26,18.365268
4375,04 Pañuelos Masivos,2020-08-10,0.135295
4376,05 Pañales Bebe,2019-10-13,49483.868
4377,11 Toallas Húmedas,2020-12-27,301825.2352
4378,04 Pañuelos Masivos,2021-02-09,0.370702
4379,11 Toallas Húmedas,2020-06-24,2935851.2
4380,10 Toallas Femeninas,2021-03-16,5699079.0432
4381,01 Higiénicos Masivos,2020-07-24,165.032623
4382,03 Servilletas Masivos,2019-09-29,0.512906
4383,01 Mascotas,2020-03-10,1561.032
4384,01 Mascarilla ,2021-02-24,266080.0
4385,04 Pañuelos Masivos,2020-02-06,0.201118
4386,02 Rollos de Cocina,2021-06-06,0.399095
4387,05 Pañales Bebe,2020-06-04,2169989.2008
4388,01 Mascotas,2020-03-04,1380.996
4389,03 Servilletas Masivos,2021-05-25,7.51169
4390,38 Pañales Adultos,2021-01-23,194456.5376
4391,01 Mascotas,2020-09-09,4800.96
4392,01 Higiénicos Masivos,2020-01-23,137.425224
4393,05 Pañales Bebe,2020-12-04,2309387.3242
4394,02 Rollos de Cocina,2019-10-14,21.191801
4395,01 Mascotas,2021-04-29,19135.818
4396,11 Toallas Húmedas,2019-11-02,1155998.904
4397,38 Pañales Adultos,2019-12-02,101410.0704
4398,05 Pañales Bebe,2021-06-08,1525443.4208
4399,03 Servilletas Masivos,2020-04-02,8.051869
4400,01 Higiénicos Masivos,2020-01-17,144.625524
4401,01 Higiénicos Masivos,2020-07-21,138.004548
4402,10 Toallas Femeninas,2021-03-19,5155554.5104
4403,04 Pañuelos Masivos,2020-08-07,0.162676
4404,02 Rollos de Cocina,2020-04-14,43.293026
4405,02 Rollos de Cocina,2020-12-05,38.296318
4406,01 Mascarilla ,2021-02-27,210080.0
4407,38 Pañales Adultos,2020-07-24,151636.7328
4408,05 Pañales Bebe,2020-06-01,1572081.9723
4409,10 Toallas Femeninas,2020-01-23,5847436.008
4410,02 Rollos de Cocina,2021-06-09,51.548444
4411,03 Servilletas Masivos,2021-05-22,4.902586
4412,01 Mascarilla ,2021-02-21,6000.0
4413,01 Mascotas,2020-03-07,94109.058
4414,11 Toallas Húmedas,2020-12-24,1771754.5216
4415,01 Higiénicos Masivos,2021-03-13,111.871503
4416,38 Pañales Adultos,2021-01-26,212364.144
4417,10 Toallas Femeninas,2020-07-27,5561696.1664
4418,02 Rollos de Cocina,2019-10-17,20.453327
4419,10 Toallas Femeninas,2020-09-20,43109.6448
4420,03 Servilletas Masivos,2020-11-23,9.047066
4421,02 Rollos de Cocina,2020-06-05,36.267781
4422,38 Pañales Adultos,2019-11-26,120372.5664
4423,01 Higiénicos Masivos,2020-09-14,136.826878
4424,04 Pañuelos Masivos,2021-04-05,0.065757
4425,11 Toallas Húmedas,2021-06-22,243952.3072
4426,38 Pañales Adultos,2019-11-29,124493.0592
4427,01 Higiénicos Masivos,2021-03-16,121.535041
4428,10 Toallas Femeninas,2021-03-22,5743430.5904
4429,02 Rollos de Cocina,2020-12-08,33.785393
4430,03 Servilletas Masivos,2019-10-05,16.713099
4431,11 Toallas Húmedas,2019-10-27,77861.632
4432,01 Mascotas,2020-10-31,318350.214
4433,38 Pañales Adultos,2020-06-02,243810.2784
4434,10 Toallas Femeninas,2020-09-17,6330851.992
4435,11 Toallas Húmedas,2020-12-21,2715152.9984
4436,05 Pañales Bebe,2020-06-10,2205118.5598
4437,02 Rollos de Cocina,2021-06-12,34.692956
4438,38 Pañales Adultos,2020-02-14,157486.9664
4439,04 Pañuelos Masivos,2020-10-17,0.140538
4440,38 Pañales Adultos,2021-02-11,209491.936
4441,04 Pañuelos Masivos,2020-04-23,0.084447
4442,03 Servilletas Masivos,2021-01-10,0.922186
4443,10 Toallas Femeninas,2020-04-06,5582884.0848
4444,04 Pañuelos Masivos,2020-10-26,0.132812
4445,11 Toallas Húmedas,2021-01-12,3615666.4384
4446,03 Servilletas Masivos,2020-07-08,6.651256
4447,01 Higiénicos Masivos,2020-11-01,4.884354
4448,02 Rollos de Cocina,2020-07-23,36.601029
4449,01 Mascotas,2020-05-20,4800.96
4450,01 Mascarilla ,2021-01-13,76000.0
4451,38 Pañales Adultos,2020-08-09,64.0
4452,11 Toallas Húmedas,2020-07-10,2679282.144
4453,02 Rollos de Cocina,2021-01-22,39.812468
4454,03 Servilletas Masivos,2019-11-19,16.532111
4455,01 Mascotas,2020-05-23,16799.04
4456,10 Toallas Femeninas,2021-06-01,3331175.768
4457,02 Rollos de Cocina,2020-07-20,44.703452
4458,05 Pañales Bebe,2020-01-21,2041954.74
4459,01 Higiénicos Masivos,2021-05-06,141.053375
4460,01 Higiénicos Masivos,2019-09-10,169.00147
4461,04 Pañuelos Masivos,2020-10-20,0.193419
4462,05 Pañales Bebe,2020-07-25,1928379.9916
4463,10 Toallas Femeninas,2019-10-06,99098.0704
4464,03 Servilletas Masivos,2021-01-07,11.721567
4465,10 Toallas Femeninas,2020-04-09,136182.912
4466,11 Toallas Húmedas,2021-01-09,3417534.7264
4467,04 Pañuelos Masivos,2020-04-20,0.185899
4468,01 Higiénicos Masivos,2019-09-07,163.017641
4469,01 Higiénicos Masivos,2020-10-29,154.052649
4470,11 Toallas Húmedas,2020-07-07,2210236.256
4471,38 Pañales Adultos,2020-08-12,226227.7024
4472,04 Pañuelos Masivos,2019-09-01,0.000783
4473,11 Toallas Húmedas,2020-07-13,2606871.84
4474,38 Pañales Adultos,2020-08-06,159649.2544
4475,10 Toallas Femeninas,2021-05-29,4901809.536
4476,01 Higiénicos Masivos,2021-05-03,77.1025
4477,05 Pañales Bebe,2020-01-18,2945761.046
4478,02 Rollos de Cocina,2021-01-25,51.709324
4479,03 Servilletas Masivos,2019-11-16,16.652852
4480,05 Pañales Bebe,2021-03-14,26742.0
4481,04 Pañuelos Masivos,2020-10-23,0.116944
4482,05 Pañales Bebe,2020-07-22,2052999.104
4483,01 Higiénicos Masivos,2020-04-29,173.033433
4484,38 Pañales Adultos,2020-10-15,183387.568
4485,05 Pañales Bebe,2020-01-27,2347053.3817
4486,01 Mascarilla ,2020-11-13,102000.0
4487,38 Pañales Adultos,2020-04-12,576.0
4488,11 Toallas Húmedas,2020-09-09,2287432.8448
4489,11 Toallas Húmedas,2020-09-15,2250086.88
4490,02 Rollos de Cocina,2020-01-25,25.755782
4491,02 Rollos de Cocina,2021-03-18,38.707791
4492,10 Toallas Femeninas,2021-06-04,5800164.1152
4493,01 Higiénicos Masivos,2020-05-05,161.86267
4494,01 Mascotas,2021-01-13,7079.094
4495,10 Toallas Femeninas,2020-11-30,10080808.4656
4496,04 Pañuelos Masivos,2020-04-29,0.332626
4497,02 Rollos de Cocina,2020-07-29,42.13793
4498,01 Higiénicos Masivos,2020-11-07,103.137969
4499,10 Toallas Femeninas,2019-10-12,4342297.4048
4500,03 Servilletas Masivos,2021-01-16,8.2446
4501,04 Pañuelos Masivos,2019-10-23,0.341179
4502,05 Pañales Bebe,2021-03-17,2141478.7568
4503,38 Pañales Adultos,2020-10-09,105805.8016
4504,04 Pañuelos Masivos,2021-06-18,0.126915
4505,11 Toallas Húmedas,2020-03-10,3668737.088
4506,38 Pañales Adultos,2020-04-09,3232.0
4507,11 Toallas Húmedas,2020-09-12,2423583.1232
4508,01 Higiénicos Masivos,2020-11-04,127.764314
4509,01 Mascarilla ,2020-11-10,46000.0
4510,02 Rollos de Cocina,2020-01-22,27.136359
4511,10 Toallas Femeninas,2020-12-03,4998977.8928
4512,01 Higiénicos Masivos,2020-05-02,104.479719
4513,05 Pañales Bebe,2020-01-24,2835505.394
4514,03 Servilletas Masivos,2021-01-13,10.086837
4515,10 Toallas Femeninas,2021-06-07,5304397.664
4516,02 Rollos de Cocina,2020-07-26,1.738575
4517,03 Servilletas Masivos,2020-07-11,5.656674
4518,01 Mascotas,2021-01-16,3960.018
4519,10 Toallas Femeninas,2019-10-15,5065513.6928
4520,03 Servilletas Masivos,2020-07-14,6.947375
4521,05 Pañales Bebe,2021-03-20,2915421.8452
4522,02 Rollos de Cocina,2020-01-28,26.314701
4523,03 Servilletas Masivos,2020-01-10,18.123254
4524,04 Pañuelos Masivos,2019-10-26,0.231451
4525,01 Mascotas,2020-05-26,34891.938
4526,05 Pañales Bebe,2020-09-15,1895882.0268
4527,10 Toallas Femeninas,2019-10-09,4668424.1392
4528,04 Pañuelos Masivos,2021-06-15,0.111853
4529,38 Pañales Adultos,2020-10-12,163260.4384
4530,01 Higiénicos Masivos,2019-11-01,30.090365
4531,04 Pañuelos Masivos,2021-06-21,0.113737
4532,05 Pañales Bebe,2020-09-21,1792288.243
4533,02 Rollos de Cocina,2021-03-24,46.462381
4534,01 Mascotas,2020-07-20,4800.96
4535,10 Toallas Femeninas,2020-12-06,89620.1664
4536,04 Pañuelos Masivos,2020-12-17,0.086407
4537,01 Mascotas,2021-01-22,54360.018
4538,02 Rollos de Cocina,2020-09-19,47.307461
4539,01 Higiénicos Masivos,2020-12-29,207.100241
4540,03 Servilletas Masivos,2020-07-17,5.987726
4541,04 Pañuelos Masivos,2020-12-23,0.08257
4542,05 Pañales Bebe,2020-03-19,789679.904
4543,38 Pañales Adultos,2021-04-10,197329.6416
4544,11 Toallas Húmedas,2021-03-14,25392.0
4545,02 Rollos de Cocina,2020-01-31,32.062617
4546,38 Pañales Adultos,2021-04-13,114527.648
4547,11 Toallas Húmedas,2021-03-08,3634810.4472
4548,01 Higiénicos Masivos,2020-05-08,140.665275
4549,04 Pañuelos Masivos,2019-10-29,0.349667
4550,01 Mascotas,2020-07-17,4890.978
4551,04 Pañuelos Masivos,2020-02-12,0.202265
4552,11 Toallas Húmedas,2020-04-30,2147690.432
4553,03 Servilletas Masivos,2021-05-31,8.29375
4554,38 Pañales Adultos,2021-01-20,211582.0192
4555,04 Pañuelos Masivos,2020-02-09,0.001001
4556,01 Higiénicos Masivos,2021-03-22,153.38061
4557,01 Mascotas,2021-05-05,18722.862
4558,05 Pañales Bebe,2019-12-07,1814390.7288
4559,04 Pañuelos Masivos,2020-08-13,0.112989
4560,03 Servilletas Masivos,2020-11-26,8.390622
4561,02 Rollos de Cocina,2020-06-08,38.572708
4562,11 Toallas Húmedas,2021-06-19,3227152.3488
4563,05 Pañales Bebe,2020-06-07,1800.0
4564,04 Pañuelos Masivos,2021-04-02,0.003797
4565,01 Higiénicos Masivos,2021-03-19,113.625252
4566,11 Toallas Húmedas,2019-10-30,2128844.256
4567,02 Rollos de Cocina,2020-12-11,56.300425
4568,03 Servilletas Masivos,2019-10-02,15.617696
4569,05 Pañales Bebe,2019-12-04,1784058.7634
4570,10 Toallas Femeninas,2021-03-25,6066385.6368
4571,01 Mascotas,2021-05-08,6180.858
4572,38 Pañales Adultos,2020-05-30,282781.9904
4573,03 Servilletas Masivos,2021-05-28,6.004405
4574,01 Mascarilla ,2021-01-04,32000.0
4575,10 Toallas Femeninas,2020-06-03,6447861.5504
4576,03 Servilletas Masivos,2020-01-13,20.743946
4577,05 Pañales Bebe,2021-03-23,2504251.4964
4578,05 Pañales Bebe,2020-09-18,1843919.6762
4579,38 Pañales Adultos,2020-02-17,82105.264
4580,03 Servilletas Masivos,2020-01-19,0.340244
4581,10 Toallas Femeninas,2020-06-09,8389829.7968
4582,01 Higiénicos Masivos,2019-11-04,131.99349
4583,11 Toallas Húmedas,2020-01-18,2121244.032
4584,03 Servilletas Masivos,2020-01-16,19.378529
4585,02 Rollos de Cocina,2021-03-21,0.592738
4586,05 Pañales Bebe,2020-09-24,1610364.629
4587,11 Toallas Húmedas,2020-09-06,65808.384
4588,04 Pañuelos Masivos,2020-12-20,0.002164
4589,02 Rollos de Cocina,2021-03-27,41.007553
4590,01 Mascotas,2021-01-19,13741.92
4591,11 Toallas Húmedas,2021-03-11,4180000.344
4592,38 Pañales Adultos,2021-04-07,120304.768
4593,03 Servilletas Masivos,2021-03-09,7.012127
4594,10 Toallas Femeninas,2020-12-09,5514245.7936
4595,38 Pañales Adultos,2020-10-06,133129.9584
4596,04 Pañuelos Masivos,2019-11-01,0.056138
4597,01 Higiénicos Masivos,2019-11-07,158.896895
4598,10 Toallas Femeninas,2020-06-06,6237534.0544
4599,01 Higiénicos Masivos,2020-03-31,183.187639
4600,04 Pañuelos Masivos,2019-09-21,0.170744
4601,01 Mascotas,2021-06-19,7770.96
4602,38 Pañales Adultos,2021-03-06,103637.2928
4603,10 Toallas Femeninas,2020-11-07,6654497.3008
4604,02 Rollos de Cocina,2019-12-27,28.202642
4605,01 Higiénicos Masivos,2020-04-06,167.165259
4606,11 Toallas Húmedas,2021-02-04,4061890.1048
4607,04 Pañuelos Masivos,2021-05-23,0.001899
4608,01 Higiénicos Masivos,2019-10-03,124.179038
4609,01 Higiénicos Masivos,2021-05-29,111.109252
4610,04 Pañuelos Masivos,2021-05-20,0.08012
4611,11 Toallas Húmedas,2019-12-11,1797763.936
4612,11 Toallas Húmedas,2019-12-17,1886799.648
4613,05 Pañales Bebe,2019-12-26,1856058.5579
4614,38 Pañales Adultos,2020-01-13,172678.736
4615,10 Toallas Femeninas,2021-05-06,6509890.4992
4616,01 Higiénicos Masivos,2020-10-06,140.585128
4617,01 Mascarilla ,2021-02-08,402000.0
4618,05 Pañales Bebe,2021-02-16,2015495.0436
4619,38 Pañales Adultos,2020-07-17,117526.6016
4620,02 Rollos de Cocina,2020-06-30,41.806113
4621,03 Servilletas Masivos,2020-06-12,7.186534
4622,01 Mascotas,2020-12-15,53670.996
4623,04 Pañuelos Masivos,2019-09-24,0.240882
4624,01 Higiénicos Masivos,2020-04-03,140.052546
4625,03 Servilletas Masivos,2020-06-18,8.852314
4626,10 Toallas Femeninas,2020-11-01,101397.8176
4627,03 Servilletas Masivos,2020-12-15,11.788495
4628,04 Pañuelos Masivos,2020-03-28,0.139737
4629,02 Rollos de Cocina,2019-12-30,27.728303
4630,38 Pañales Adultos,2020-01-10,139838.8896
4631,10 Toallas Femeninas,2020-05-02,7598467.1232
4632,10 Toallas Femeninas,2019-09-13,5129167.3216
4633,05 Pañales Bebe,2020-08-17,1893792.1232
4634,11 Toallas Húmedas,2019-12-14,1521325.92
4635,01 Higiénicos Masivos,2021-05-26,146.986229
4636,03 Servilletas Masivos,2019-12-12,20.771244
4637,04 Pañuelos Masivos,2021-05-17,0.067262
4638,02 Rollos de Cocina,2021-02-17,28.243758
4639,38 Pañales Adultos,2020-01-16,162254.336
4640,01 Mascotas,2020-04-27,1200.96
4641,01 Mascarilla ,2021-02-05,656600.0
4642,10 Toallas Femeninas,2021-05-09,211009.0176
4643,05 Pañales Bebe,2021-02-19,3142124.9108
4644,04 Pañuelos Masivos,2019-09-27,0.315407
4645,01 Mascotas,2020-12-18,86912.1
4646,02 Rollos de Cocina,2019-12-24,12.690493
4647,10 Toallas Femeninas,2020-11-04,6117844.4336
4648,03 Servilletas Masivos,2020-06-15,9.119503
4649,11 Toallas Húmedas,2020-06-17,2122287.552
4650,02 Rollos de Cocina,2020-08-21,37.851422
4651,11 Toallas Húmedas,2021-04-12,4285294.8872
4652,01 Mascarilla ,2020-12-06,2000.0
4653,01 Mascarilla ,2021-06-10,33304.0
4654,04 Pañuelos Masivos,2020-11-18,0.133994
4655,04 Pañuelos Masivos,2020-11-24,0.114272
4656,05 Pañales Bebe,2020-02-19,1678836.8262
4657,10 Toallas Femeninas,2020-05-05,6257355.4224
4658,38 Pañales Adultos,2019-09-10,191235.168
4659,02 Rollos de Cocina,2021-02-23,43.943662
4660,02 Rollos de Cocina,2020-01-02,9.303832
4661,01 Higiénicos Masivos,2021-06-04,111.485453
4662,05 Pañales Bebe,2020-08-23,1632.0
4663,03 Servilletas Masivos,2019-12-21,26.41054
4664,10 Toallas Femeninas,2020-05-11,7676786.296
4665,01 Higiénicos Masivos,2019-10-09,147.288717
4666,05 Pañales Bebe,2021-02-22,3097027.0614
4667,04 Pañuelos Masivos,2019-09-30,0.551907
4668,03 Servilletas Masivos,2021-02-08,7.585642
4669,01 Mascotas,2020-06-18,180.036
4670,03 Servilletas Masivos,2019-12-15,1.696827
4671,38 Pañales Adultos,2019-09-13,173461.2448
4672,38 Pañales Adultos,2021-05-09,863.904
4673,01 Higiénicos Masivos,2020-11-30,298.727062
4674,11 Toallas Húmedas,2021-04-06,3661911.5112
4675,01 Mascotas,2020-12-21,365338.08
4676,04 Pañuelos Masivos,2020-11-21,0.119502
4677,02 Rollos de Cocina,2021-02-26,32.778091
4678,01 Higiénicos Masivos,2020-11-27,147.961961
4679,10 Toallas Femeninas,2020-11-10,6750089.3472
4680,38 Pañales Adultos,2020-03-17,114782.432
4681,05 Pañales Bebe,2020-08-26,2180377.0952
4682,01 Higiénicos Masivos,2020-04-09,10.190653
4683,03 Servilletas Masivos,2021-02-05,6.587783
4684,05 Pañales Bebe,2020-02-16,45639.7696
4685,11 Toallas Húmedas,2020-10-05,2863746.1184
4686,01 Higiénicos Masivos,2021-06-01,74.390681
4687,02 Rollos de Cocina,2021-02-20,30.506452
4688,03 Servilletas Masivos,2019-12-18,21.658636
4689,01 Mascarilla ,2021-06-07,62800.0
4690,01 Higiénicos Masivos,2019-10-06,2.712693
4691,38 Pañales Adultos,2020-11-04,231875.9584
4692,10 Toallas Femeninas,2020-05-08,6341501.2208
4693,05 Pañales Bebe,2020-08-20,2234379.4928
4694,10 Toallas Femeninas,2019-11-04,4912423.7872
4695,11 Toallas Húmedas,2020-02-16,79591.008
4696,04 Pañuelos Masivos,2021-05-26,0.296404
4697,38 Pañales Adultos,2021-05-06,193322.016
4698,01 Mascotas,2020-12-24,4798.08
4699,38 Pañales Adultos,2021-05-12,310059.8048
4700,38 Pañales Adultos,2019-09-16,172506.288
4701,04 Pañuelos Masivos,2020-05-19,0.093953
4702,11 Toallas Húmedas,2021-04-09,3643428.928
4703,10 Toallas Femeninas,2020-12-29,6507327.5904
4704,05 Pañales Bebe,2021-04-18,38007.8884
4705,11 Toallas Húmedas,2020-02-07,1905421.728
4706,38 Pañales Adultos,2020-03-08,14592.0
4707,38 Pañales Adultos,2020-03-14,106377.2352
4708,01 Higiénicos Masivos,2019-10-12,123.883338
4709,11 Toallas Húmedas,2020-02-13,1917840.64
4710,01 Higiénicos Masivos,2020-06-03,195.129799
4711,02 Rollos de Cocina,2020-02-26,35.089279
4712,02 Rollos de Cocina,2020-11-17,40.151182
4713,05 Pañales Bebe,2019-11-10,41663.9412
4714,11 Toallas Húmedas,2020-09-17,2363713.408
4715,02 Rollos de Cocina,2020-05-15,41.440335
4716,38 Pañales Adultos,2020-10-20,148939.8784
4717,03 Servilletas Masivos,2020-07-25,7.430339
4718,05 Pañales Bebe,2019-11-19,2116888.334
4719,38 Pañales Adultos,2020-02-22,131496.7104
4720,01 Higiénicos Masivos,2019-11-12,151.055177
4721,02 Rollos de Cocina,2019-11-17,0.861564
4722,10 Toallas Femeninas,2020-02-03,4817504.3728
4723,38 Pañales Adultos,2021-04-15,127644.832
4724,05 Pañales Bebe,2021-01-10,54441.9748
4725,11 Toallas Húmedas,2021-03-16,4099508.9416
4726,03 Servilletas Masivos,2021-03-14,0.099988
4727,04 Pañuelos Masivos,2020-02-20,0.166173
4728,01 Mascarilla ,2021-03-23,120800.0
4729,02 Rollos de Cocina,2020-05-24,0.50177
4730,01 Higiénicos Masivos,2020-05-16,139.180922
4731,01 Mascotas,2020-07-25,25742.88
4732,11 Toallas Húmedas,2020-01-23,2142357.152
4733,10 Toallas Femeninas,2021-03-30,8544261.624
4734,03 Servilletas Masivos,2020-01-21,19.665433
4735,04 Pañuelos Masivos,2020-02-14,0.160136
4736,02 Rollos de Cocina,2020-05-18,40.127134
4737,03 Servilletas Masivos,2020-01-18,15.095086
4738,38 Pañales Adultos,2020-10-14,202562.1472
4739,11 Toallas Húmedas,2021-03-19,2822243.0032
4740,05 Pañales Bebe,2019-11-16,1840770.055
4741,10 Toallas Femeninas,2020-09-25,6080120.2944
4742,04 Pañuelos Masivos,2020-08-21,0.151315
4743,02 Rollos de Cocina,2020-11-20,30.710275
4744,38 Pañales Adultos,2020-02-25,196988.2208
4745,01 Mascotas,2021-01-27,90.018
4746,05 Pañales Bebe,2020-05-20,2465902.9132
4747,38 Pañales Adultos,2021-04-18,1983.904
4748,01 Mascarilla ,2021-03-17,421600.0
4749,04 Pañuelos Masivos,2021-04-10,0.417649
4750,11 Toallas Húmedas,2021-03-13,2810786.4256
4751,01 Higiénicos Masivos,2021-01-03,3.082433
4752,38 Pañales Adultos,2021-04-12,96450.976
4753,05 Pañales Bebe,2021-01-07,2104707.032
4754,01 Higiénicos Masivos,2020-05-13,207.420749
4755,01 Mascarilla ,2021-03-20,598000.0
4756,01 Higiénicos Masivos,2019-11-09,128.75318
4757,03 Servilletas Masivos,2020-01-24,18.083126
4758,04 Pañuelos Masivos,2020-02-17,0.130582
4759,11 Toallas Húmedas,2020-01-26,45318.624
4760,02 Rollos de Cocina,2020-05-21,33.56437
4761,10 Toallas Femeninas,2021-03-27,7045042.168
4762,38 Pañales Adultos,2019-10-26,165566.2976
4763,04 Pañuelos Masivos,2021-04-13,0.113136
4764,03 Servilletas Masivos,2021-03-20,6.873067
4765,01 Higiénicos Masivos,2019-11-18,134.410882
4766,01 Mascotas,2021-01-30,38785.05
4767,05 Pañales Bebe,2020-07-14,2076042.9016
4768,10 Toallas Femeninas,2020-09-28,5868757.664
4769,01 Mascarilla ,2021-01-15,446000.0
4770,11 Toallas Húmedas,2019-09-26,1759205.952
4771,05 Pañales Bebe,2021-01-16,2608577.005
4772,10 Toallas Femeninas,2020-03-26,3414383.7392
4773,11 Toallas Húmedas,2021-05-19,3454401.6384
4774,02 Rollos de Cocina,2019-11-20,26.675435
4775,03 Servilletas Masivos,2020-01-27,17.48873
4776,01 Higiénicos Masivos,2021-01-06,160.400481
4777,10 Toallas Femeninas,2020-10-01,5322799.2848
4778,38 Pañales Adultos,2020-12-17,168467.0016
4779,01 Mascarilla ,2021-01-12,176000.0
4780,04 Pañuelos Masivos,2020-10-12,0.086486
4781,01 Mascotas,2020-07-31,57780.036
4782,02 Rollos de Cocina,2021-01-14,39.9046
